,Дата,Горизонт,Температура,"прозрачность, м",Chl_a,,
546,1952-04-20 00:00:00,25,"2,6",,,,
547,1952-04-20 00:00:00,50,"2,8",,,,
548,1952-04-20 00:00:00,100,"3,2",,,,
549,1952-04-20 00:00:00,250,"3,6",,,,
550,1952-05-17 00:00:00,0,"2,2",,,,
551,1952-05-17 00:00:00,25,"2,3",,,,
552,1952-05-17 00:00:00,50,"2,4",,,,
553,1952-05-17 00:00:00,100,"2,7",,,,
554,1952-05-17 00:00:00,250,"3,2",,,,
555,1952-06-04 00:00:00,0,"3,4",,,,
556,1952-06-04 00:00:00,25,"5,2",,,,
557,1952-06-04 00:00:00,50,"4,8",,,,
558,1952-06-04 00:00:00,100,"3,9",,,,
559,1952-06-04 00:00:00,250,"3,6",,,,
560,1952-07-08 00:00:00,0,"7,8",,,,
561,1952-07-08 00:00:00,10,"5,7",,,,
562,1952-07-08 00:00:00,25,"5,2",,,,
563,1952-07-08 00:00:00,50,"4,8",,,,
564,1952-07-08 00:00:00,100,"3,9",,,,
565,1952-07-09 00:00:00,0,"7,8",,,,
566,1952-07-09 00:00:00,10,"5,7",,,,
567,1952-07-09 00:00:00,25,"5,2",,,,
568,1952-07-09 00:00:00,50,"4,8",,,,
569,1952-07-09 00:00:00,100,"3,9",,,,
570,1952-07-14 00:00:00,0,10,,,,
571,1952-07-21 00:00:00,0,"12,3",,,,
572,1952-07-21 00:00:00,25,"5,6",,,,
573,1952-07-21 00:00:00,50,"4,6",,,,
574,1952-07-22 00:00:00,0,"12,7",,,,
575,1952-07-22 00:00:00,10,"11,6",,,,
576,1952-07-22 00:00:00,20,"9,4",,,,
577,1952-07-22 00:00:00,25,"5,7",,,,
578,1952-07-22 00:00:00,50,"4,6",,,,
579,1952-07-22 00:00:00,100,4,,,,
580,1952-07-22 00:00:00,250,"3,8",,,,
581,1952-07-30 00:00:00,0,11,,,,
582,1952-08-01 00:00:00,0,"9,8",,,,
583,1952-08-01 00:00:00,10,"8,6",,,,
584,1952-08-01 00:00:00,20,"6,4",,,,
585,1952-08-01 00:00:00,25,"6,4",,,,
586,1952-08-01 00:00:00,50,"4,8",,,,
587,1952-08-01 00:00:00,100,"4,3",,,,
588,1952-08-01 00:00:00,250,"3,8",,,,
589,1952-08-11 00:00:00,0,"13,8",,,,
590,1952-08-11 00:00:00,10,"12,5",,,,
591,1952-08-11 00:00:00,20,"8,2",,,,
592,1952-08-11 00:00:00,25,"8,2",,,,
593,1952-08-11 00:00:00,50,"4,6",,,,
594,1952-08-11 00:00:00,100,"4,15",,,,
595,1952-08-11 00:00:00,250,"3,9",,,,
596,1952-08-23 00:00:00,0,"4,6",,,,
597,1952-08-23 00:00:00,10,"4,35",,,,
598,1952-08-23 00:00:00,20,"4,1",,,,
599,1952-08-23 00:00:00,50,4,,,,
600,1952-08-23 00:00:00,100,"3,9",,,,
601,1952-08-23 00:00:00,250,"3,75",,,,
602,1952-08-30 00:00:00,0,"6,2",,,,
603,1952-09-03 00:00:00,0,"12,6",,,,
604,1952-09-03 00:00:00,10,11,,,,
605,1952-09-03 00:00:00,25,"10,5",,,,
606,1952-09-03 00:00:00,50,6,,,,
607,1952-09-03 00:00:00,100,"4,6",,,,
608,1952-09-18 00:00:00,0,"10,2",,,,
609,1952-09-18 00:00:00,25,"8,9",,,,
610,1952-09-18 00:00:00,50,"8,7",,,,
611,1952-09-18 00:00:00,100,"4,4",,,,
612,1952-10-04 00:00:00,0,"10,6",,,,
613,1952-10-04 00:00:00,10,"10,5",,,,
614,1952-10-04 00:00:00,25,"10,2",,,,
615,1952-10-04 00:00:00,50,10,,,,
616,1952-10-04 00:00:00,100,5,,,,
617,1952-10-04 00:00:00,250,"3,8",,,,
618,1952-10-22 00:00:00,0,"6,7",,,,
619,1952-10-22 00:00:00,25,"6,6",,,,
620,1952-10-22 00:00:00,50,"6,6",,,,
621,1952-10-22 00:00:00,100,"5,5",,,,
622,1952-10-22 00:00:00,250,"3,8",,,,
623,1952-11-17 00:00:00,0,"4,4",,,,
624,1952-11-17 00:00:00,10,"4,4",,,,
625,1952-11-17 00:00:00,25,"4,4",,,,
626,1952-11-17 00:00:00,50,"4,4",,,,
627,1952-11-17 00:00:00,100,"3,8",,,,
628,1953-01-14 00:00:00,0,"0,3",,,,
629,1953-01-14 00:00:00,25,"0,6",,,,
630,1953-01-14 00:00:00,50,"0,6",,,,
631,1953-01-14 00:00:00,100,"2,4",,,,
632,1953-01-14 00:00:00,250,"3,5",,,,
633,1953-01-20 00:00:00,0,"0,2",,,,
634,1953-01-20 00:00:00,25,"0,4",,,,
635,1953-01-20 00:00:00,50,"0,8",,,,
636,1953-01-20 00:00:00,100,"2,9",,,,
637,1953-01-20 00:00:00,250,"3,5",,,,
638,1953-01-29 00:00:00,0,"0,4",,,,
639,1953-01-29 00:00:00,25,"0,6",,,,
640,1953-01-29 00:00:00,50,"0,7",,,,
641,1953-01-29 00:00:00,100,"2,7",,,,
642,1953-01-29 00:00:00,250,"3,5",,,,
643,1953-02-12 00:00:00,0,"0,2",,,,
644,1953-02-12 00:00:00,25,"0,4",,,,
645,1953-02-12 00:00:00,50,"0,8",,,,
646,1953-02-12 00:00:00,100,"2,9",,,,
647,1953-02-12 00:00:00,250,"3,5",,,,
648,1953-02-14 00:00:00,0,"0,2",,,,
649,1953-02-14 00:00:00,25,"0,8",,,,
650,1953-02-14 00:00:00,50,"1,2",,,,
651,1953-02-14 00:00:00,100,"2,5",,,,
652,1953-02-14 00:00:00,250,"3,5",,,,
653,1953-02-24 00:00:00,0,"0,2",,,,
654,1953-02-24 00:00:00,25,"0,4",,,,
655,1953-02-24 00:00:00,50,"0,7",,,,
656,1953-02-24 00:00:00,100,"2,8",,,,
657,1953-02-24 00:00:00,250,"3,5",,,,
658,1953-02-28 00:00:00,0,"0,6",,,,
659,1953-02-28 00:00:00,25,"0,6",,,,
660,1953-02-28 00:00:00,50,"1,6",,,,
661,1953-02-28 00:00:00,100,"2,6",,,,
662,1953-02-28 00:00:00,250,"3,5",,,,
663,1953-03-16 00:00:00,0,"0,2",,,,
664,1953-03-16 00:00:00,25,"0,5",,,,
665,1953-03-16 00:00:00,50,"0,7",,,,
666,1953-03-16 00:00:00,100,"2,8",,,,
667,1953-03-16 00:00:00,250,"3,6",,,,
668,1953-03-18 00:00:00,0,"0,5",,,,
669,1953-03-18 00:00:00,25,"0,7",,,,
670,1953-03-18 00:00:00,50,"1,2",,,,
671,1953-03-18 00:00:00,100,"2,7",,,,
672,1953-03-18 00:00:00,250,"3,6",,,,
673,1953-04-02 00:00:00,0,"0,6",,,,
674,1953-04-02 00:00:00,25,"1,2",,,,
675,1953-04-02 00:00:00,50,"1,2",,,,
676,1953-04-02 00:00:00,100,"1,6",,,,
677,1953-04-02 00:00:00,250,"3,5",,,,
678,1953-04-08 00:00:00,0,"0,1",,,,
679,1953-04-08 00:00:00,25,"0,5",,,,
680,1953-04-08 00:00:00,50,"0,7",,,,
681,1953-04-08 00:00:00,100,"2,7",,,,
682,1953-04-08 00:00:00,250,"3,5",,,,
683,1953-04-14 00:00:00,0,"0,9",,,,
684,1953-04-14 00:00:00,25,"1,1",,,,
685,1953-04-14 00:00:00,50,"1,1",,,,
686,1953-04-14 00:00:00,100,"2,6",,,,
687,1953-04-14 00:00:00,250,"3,5",,,,
688,1953-04-24 00:00:00,0,1,,,,
689,1953-04-24 00:00:00,25,"1,15",,,,
690,1953-04-24 00:00:00,50,"1,4",,,,
691,1953-04-24 00:00:00,100,"2,6",,,,
692,1953-04-24 00:00:00,250,"3,5",,,,
693,1953-04-27 00:00:00,0,"1,3",,,,
694,1953-04-27 00:00:00,25,"1,3",,,,
695,1953-04-27 00:00:00,50,"1,3",,,,
696,1953-04-27 00:00:00,100,"2,6",,,,
697,1953-04-27 00:00:00,250,"3,6",,,,
698,1953-05-21 00:00:00,0,"1,7",,,,
699,1953-05-21 00:00:00,25,"1,7",,,,
700,1953-05-21 00:00:00,50,"1,8",,,,
701,1953-05-21 00:00:00,100,"2,8",,,,
702,1953-05-21 00:00:00,250,"3,5",,,,
703,1953-05-23 00:00:00,0,"1,7",,,,
704,1953-05-23 00:00:00,25,"1,7",,,,
705,1953-05-23 00:00:00,50,"1,8",,,,
706,1953-05-23 00:00:00,100,"2,8",,,,
707,1953-05-23 00:00:00,250,"2,8",,,,
708,1953-06-01 00:00:00,0,"2,5",,,,
709,1953-06-01 00:00:00,25,"2,4",,,,
710,1953-06-01 00:00:00,50,"2,4",,,,
711,1953-06-01 00:00:00,100,"2,8",,,,
712,1953-06-01 00:00:00,250,"3,6",,,,
713,1953-06-02 00:00:00,0,"2,4",,,,
714,1953-06-02 00:00:00,25,"2,4",,,,
715,1953-06-02 00:00:00,50,"2,4",,,,
716,1953-06-02 00:00:00,100,3,,,,
717,1953-06-02 00:00:00,250,"3,5",,,,
718,1953-06-20 00:00:00,0,"3,5",,,,
719,1953-06-20 00:00:00,25,"3,5",,,,
720,1953-06-20 00:00:00,50,"3,4",,,,
721,1953-06-20 00:00:00,100,"3,45",,,,
722,1953-06-20 00:00:00,250,"3,6",,,,
723,1953-06-24 00:00:00,0,"3,7",,,,
724,1953-06-24 00:00:00,25,"3,7",,,,
725,1953-06-24 00:00:00,50,"3,6",,,,
726,1953-06-24 00:00:00,100,"3,6",,,,
727,1953-06-24 00:00:00,250,"3,6",,,,
728,1953-07-01 00:00:00,0,4,,,,
729,1953-07-01 00:00:00,25,"3,8",,,,
730,1953-07-01 00:00:00,50,"3,8",,,,
731,1953-07-01 00:00:00,100,"3,8",,,,
732,1953-07-01 00:00:00,250,"3,7",,,,
733,1953-07-08 00:00:00,0,"4,8",,,,
734,1953-07-09 00:00:00,0,"5,2",,,,
735,1953-07-09 00:00:00,10,"4,8",,,,
736,1953-07-09 00:00:00,25,"4,5",,,,
737,1953-07-09 00:00:00,30,"4,5",,,,
738,1953-07-09 00:00:00,50,4,,,,
739,1953-07-09 00:00:00,100,"3,8",,,,
740,1953-07-09 00:00:00,250,"3,8",,,,
741,1953-07-14 00:00:00,0,"5,15",,,,
742,1953-07-14 00:00:00,25,"4,4",,,,
743,1953-07-14 00:00:00,50,"4,1",,,,
744,1953-07-14 00:00:00,100,"3,95",,,,
745,1953-07-14 00:00:00,250,"3,75",,,,
746,1953-07-18 00:00:00,0,"7,2",,,,
747,1953-07-23 00:00:00,0,8,,,,
748,1953-07-23 00:00:00,10,"4,9",,,,
749,1953-07-23 00:00:00,25,"4,4",,,,
750,1953-07-23 00:00:00,50,"4,1",,,,
751,1953-07-24 00:00:00,0,"9,6",,,,
752,1953-07-24 00:00:00,25,"4,5",,,,
753,1953-07-24 00:00:00,50,"4,2",,,,
754,1953-07-24 00:00:00,100,4,,,,
755,1953-07-24 00:00:00,250,"3,6",,,,
756,1953-07-31 00:00:00,0,"8,8",,,,
757,1953-07-31 00:00:00,10,"8,4",,,,
758,1953-07-31 00:00:00,25,"6,5",,,,
759,1953-07-31 00:00:00,30,"6,5",,,,
760,1953-07-31 00:00:00,50,"4,8",,,,
761,1953-07-31 00:00:00,100,4,,,,
762,1953-07-31 00:00:00,250,"3,8",,,,
763,1953-08-04 00:00:00,0,"13,7",,,,
764,1953-08-04 00:00:00,25,6,,,,
765,1953-08-04 00:00:00,50,"4,2",,,,
766,1953-08-04 00:00:00,100,"4,05",,,,
767,1953-08-04 00:00:00,250,"3,8",,,,
768,1953-08-10 00:00:00,0,"13,1",,,,
769,1953-08-10 00:00:00,10,"12,5",,,,
770,1953-08-10 00:00:00,20,12,,,,
771,1953-08-10 00:00:00,25,12,,,,
772,1953-08-10 00:00:00,30,"9,7",,,,
773,1953-08-10 00:00:00,50,"6,2",,,,
774,1953-08-10 00:00:00,100,"4,4",,,,
775,1953-08-10 00:00:00,250,"3,95",,,,
776,1953-08-13 00:00:00,0,"16,2",,,,
777,1953-08-13 00:00:00,10,"14,8",,,,
778,1953-08-13 00:00:00,25,"13,9",,,,
779,1953-08-13 00:00:00,30,"12,1",,,,
780,1953-08-13 00:00:00,50,"4,6",,,,
781,1953-08-13 00:00:00,100,"4,2",,,,
782,1953-08-13 00:00:00,250,"3,7",,,,
783,1953-08-20 00:00:00,0,"4,7",,,,
786,1953-08-21 00:00:00,0,"13,4",,,,
795,1953-08-21 00:00:00,10,"13,2",,,,
796,1953-08-21 00:00:00,20,13,,,,
788,1953-08-21 00:00:00,25,13,,,,
797,1953-08-21 00:00:00,30,"6,8",,,,
790,1953-08-21 00:00:00,50,"4,5",,,,
792,1953-08-21 00:00:00,100,"4,1",,,,
794,1953-08-21 00:00:00,250,"3,7",,,,
798,1953-09-01 00:00:00,0,"11,8",,,,
799,1953-09-01 00:00:00,25,"4,8",,,,
800,1953-09-01 00:00:00,50,"4,4",,,,
801,1953-09-01 00:00:00,100,4,,,,
802,1953-09-01 00:00:00,250,"3,9",,,,
803,1953-09-04 00:00:00,0,"8,4",,,,
804,1953-09-04 00:00:00,10,"5,3",,,,
805,1953-09-04 00:00:00,20,"4,7",,,,
806,1953-09-04 00:00:00,25,"4,7",,,,
807,1953-09-04 00:00:00,50,"4,2",,,,
808,1953-09-04 00:00:00,100,4,,,,
809,1953-09-07 00:00:00,0,"7,2",,,,
810,1953-09-11 00:00:00,0,"7,2",,,,
811,1953-09-11 00:00:00,10,7,,,,
812,1953-09-11 00:00:00,25,7,,,,
813,1953-09-11 00:00:00,50,"6,2",,,,
814,1953-09-17 00:00:00,0,"7,3",,,,
815,1953-09-17 00:00:00,25,"6,2",,,,
816,1953-09-17 00:00:00,50,"5,5",,,,
817,1953-09-17 00:00:00,100,"4,3",,,,
818,1953-09-17 00:00:00,250,"3,9",,,,
819,1953-09-25 00:00:00,0,"7,2",,,,
820,1953-09-25 00:00:00,10,7,,,,
821,1953-09-25 00:00:00,25,7,,,,
822,1953-09-25 00:00:00,50,"6,2",,,,
823,1953-09-28 00:00:00,0,"7,2",,,,
824,1953-09-28 00:00:00,25,7,,,,
825,1953-09-28 00:00:00,50,"6,7",,,,
826,1953-09-28 00:00:00,100,"5,7",,,,
827,1953-09-28 00:00:00,250,4,,,,
828,1953-10-07 00:00:00,0,"8,2",,,,
829,1953-10-07 00:00:00,10,"8,2",,,,
830,1953-10-07 00:00:00,25,"8,2",,,,
831,1953-10-07 00:00:00,50,"5,5",,,,
832,1953-10-07 00:00:00,100,"4,6",,,,
833,1953-10-07 00:00:00,250,"3,2",,,,
834,1953-10-17 00:00:00,0,"7,2",,,,
835,1953-10-17 00:00:00,30,"7,2",,,,
836,1953-10-17 00:00:00,50,"7,2",,,,
837,1953-10-17 00:00:00,100,"5,7",,,,
838,1953-10-17 00:00:00,250,"3,6",,,,
839,1953-10-22 00:00:00,0,"7,2",,,,
840,1953-10-22 00:00:00,25,"7,2",,,,
841,1953-10-22 00:00:00,50,"7,2",,,,
842,1953-10-22 00:00:00,100,"5,7",,,,
843,1953-10-22 00:00:00,250,"3,6",,,,
844,1953-10-25 00:00:00,0,"7,2",,,,
845,1953-10-25 00:00:00,10,7,,,,
846,1953-10-25 00:00:00,25,7,,,,
847,1953-10-25 00:00:00,50,"6,2",,,,
848,1953-11-13 00:00:00,0,"3,8",,,,
849,1953-11-13 00:00:00,10,"3,8",,,,
850,1953-11-13 00:00:00,20,"4,1",,,,
851,1953-11-13 00:00:00,30,4,,,,
852,1953-11-13 00:00:00,50,"4,3",,,,
853,1953-11-13 00:00:00,100,"4,3",,,,
854,1953-11-13 00:00:00,250,"4,7",,,,
855,1953-11-28 00:00:00,0,"3,6",,,,
856,1953-11-28 00:00:00,10,"3,6",,,,
857,1953-11-28 00:00:00,20,"3,6",,,,
858,1953-11-28 00:00:00,30,"3,7",,,,
859,1953-11-28 00:00:00,50,"3,7",,,,
860,1953-11-28 00:00:00,100,"3,7",,,,
861,1953-12-03 00:00:00,0,"2,9",,,,
862,1953-12-03 00:00:00,10,3,,,,
863,1953-12-03 00:00:00,25,"3,1",,,,
864,1953-12-03 00:00:00,50,"3,6",,,,
865,1953-12-11 00:00:00,0,"2,2",,,,
866,1953-12-11 00:00:00,10,"2,2",,,,
867,1953-12-11 00:00:00,20,"2,4",,,,
868,1953-12-11 00:00:00,50,"2,4",,,,
869,1953-12-11 00:00:00,100,"2,6",,,,
870,1953-12-11 00:00:00,250,"3,5",,,,
871,1954-01-03 00:00:00,0,"0,5",,,,
872,1954-01-03 00:00:00,10,"0,5",,,,
873,1954-01-03 00:00:00,25,"0,6",,,,
874,1954-01-03 00:00:00,50,"1,5",,,,
875,1954-01-03 00:00:00,100,"2,5",,,,
876,1954-01-03 00:00:00,250,"3,5",,,,
877,1954-01-31 00:00:00,0,"0,3",,,,
878,1954-01-31 00:00:00,10,"0,5",,,,
879,1954-01-31 00:00:00,20,"0,5",,,,
880,1954-01-31 00:00:00,25,"0,5",,,,
881,1954-01-31 00:00:00,30,"0,6",,,,
882,1954-01-31 00:00:00,50,"1,7",,,,
883,1954-01-31 00:00:00,100,"2,7",,,,
884,1954-01-31 00:00:00,250,"3,5",,,,
885,1954-02-11 00:00:00,0,"0,3",,,,
886,1954-02-11 00:00:00,10,"0,5",,,,
887,1954-02-11 00:00:00,20,"0,5",,,,
888,1954-02-11 00:00:00,25,"0,5",,,,
889,1954-02-11 00:00:00,30,"0,6",,,,
890,1954-02-11 00:00:00,50,"1,7",,,,
891,1954-02-11 00:00:00,100,"2,7",,,,
892,1954-02-11 00:00:00,250,"3,5",,,,
893,1954-02-22 00:00:00,0,"0,3",,,,
894,1954-02-22 00:00:00,20,"0,4",,,,
895,1954-02-22 00:00:00,25,"0,6",,,,
896,1954-02-22 00:00:00,30,"0,8",,,,
897,1954-02-22 00:00:00,50,"1,6",,,,
898,1954-02-22 00:00:00,100,"2,8",,,,
899,1954-02-22 00:00:00,250,"3,2",,,,
900,1954-03-04 00:00:00,0,"0,6",,,,
901,1954-03-04 00:00:00,10,"0,9",,,,
902,1954-03-04 00:00:00,20,"0,8",,,,
903,1954-03-04 00:00:00,25,"0,8",,,,
904,1954-03-04 00:00:00,30,"0,8",,,,
905,1954-03-04 00:00:00,50,"1,5",,,,
906,1954-03-04 00:00:00,100,"2,7",,,,
907,1954-03-04 00:00:00,250,"3,6",,,,
908,1954-03-15 00:00:00,0,"0,7",,,,
909,1954-03-15 00:00:00,10,"0,8",,,,
910,1954-03-15 00:00:00,25,"0,8",,,,
911,1954-03-15 00:00:00,50,"1,4",,,,
912,1954-03-15 00:00:00,100,"2,6",,,,
913,1954-03-15 00:00:00,250,"3,6",,,,
914,1954-03-26 00:00:00,0,"0,9",,,,
915,1954-03-26 00:00:00,10,"1,1",,,,
916,1954-03-26 00:00:00,20,"1,1",,,,
919,1954-03-26 00:00:00,30,"1,1",,,,
920,1954-03-26 00:00:00,50,"1,5",,,,
921,1954-03-26 00:00:00,100,"2,9",,,,
917,1954-03-26 00:00:00,250,"1,1",,,,
918,1954-03-26 00:00:00,250,"3,6",,,,
922,1954-04-06 00:00:00,0,"1,4",,,,
923,1954-04-06 00:00:00,10,"1,3",,,,
924,1954-04-06 00:00:00,20,"1,3",,,,
925,1954-04-06 00:00:00,25,"1,3",,,,
926,1954-04-06 00:00:00,30,"1,3",,,,
927,1954-04-06 00:00:00,50,"1,3",,,,
928,1954-04-06 00:00:00,100,"2,8",,,,
929,1954-04-06 00:00:00,250,"3,6",,,,
930,1954-04-12 00:00:00,0,1,,,,
931,1954-04-12 00:00:00,25,"1,3",,,,
932,1954-04-12 00:00:00,50,"1,4",,,,
933,1954-04-12 00:00:00,100,"2,9",,,,
934,1954-04-12 00:00:00,250,"3,7",,,,
935,1954-04-16 00:00:00,0,"0,6",,,,
936,1954-04-16 00:00:00,10,"1,3",,,,
937,1954-04-16 00:00:00,25,"1,3",,,,
938,1954-04-16 00:00:00,30,"1,3",,,,
939,1954-04-16 00:00:00,50,"1,3",,,,
940,1954-04-16 00:00:00,100,"2,4",,,,
941,1954-04-16 00:00:00,250,"3,5",,,,
942,1954-04-21 00:00:00,0,"1,1",,,,
943,1954-04-21 00:00:00,25,"1,5",,,,
944,1954-04-21 00:00:00,50,"1,5",,,,
945,1954-04-21 00:00:00,100,"2,9",,,,
946,1954-04-21 00:00:00,250,"3,7",,,,
947,1954-05-14 00:00:00,0,"2,2",,,,
948,1954-05-14 00:00:00,10,"2,2",,,,
949,1954-05-14 00:00:00,25,"2,2",,,,
950,1954-05-14 00:00:00,50,"2,2",,,,
951,1954-05-22 00:00:00,0,"3,2",,,,
952,1954-05-22 00:00:00,10,"2,8",,,,
953,1954-05-22 00:00:00,20,"2,8",,,,
954,1954-05-22 00:00:00,25,"2,8",,,,
955,1954-05-22 00:00:00,30,"2,8",,,,
956,1954-05-22 00:00:00,50,"2,8",,,,
957,1954-05-22 00:00:00,100,"3,4",,,,
958,1954-05-22 00:00:00,250,"3,5",,,,
959,1954-05-25 00:00:00,0,"3,3",,,,
960,1954-05-25 00:00:00,25,"3,2",,,,
961,1954-05-25 00:00:00,50,"3,2",,,,
962,1954-05-25 00:00:00,100,3,,,,
963,1954-05-25 00:00:00,250,"3,6",,,,
964,1954-06-03 00:00:00,0,"3,4",,,,
965,1954-06-03 00:00:00,10,"3,4",,,,
966,1954-06-03 00:00:00,20,"3,4",,,,
967,1954-06-03 00:00:00,25,"3,4",,,,
968,1954-06-03 00:00:00,30,"3,4",,,,
969,1954-06-03 00:00:00,50,"3,4",,,,
970,1954-06-03 00:00:00,100,"3,4",,,,
971,1954-06-03 00:00:00,250,"3,4",,,,
972,1954-06-04 00:00:00,0,"3,4",,,,
973,1954-06-04 00:00:00,25,"3,3",,,,
974,1954-06-04 00:00:00,50,"3,3",,,,
975,1954-06-04 00:00:00,100,"3,35",,,,
976,1954-06-04 00:00:00,250,"3,6",,,,
977,1954-06-14 00:00:00,0,"3,6",,,,
978,1954-06-14 00:00:00,25,"3,4",,,,
979,1954-06-14 00:00:00,50,"3,4",,,,
980,1954-06-14 00:00:00,100,"3,6",,,,
981,1954-06-14 00:00:00,250,"3,6",,,,
982,1954-06-15 00:00:00,0,"3,8",,,,
983,1954-06-15 00:00:00,10,"3,7",,,,
984,1954-06-15 00:00:00,20,"3,7",,,,
985,1954-06-15 00:00:00,30,"3,7",,,,
986,1954-06-15 00:00:00,50,"3,7",,,,
987,1954-06-15 00:00:00,100,"3,7",,,,
988,1954-06-15 00:00:00,250,"3,5",,,,
989,1954-06-25 00:00:00,0,5,,,,
990,1954-06-25 00:00:00,10,4,,,,
991,1954-06-25 00:00:00,50,4,,,,
992,1954-06-25 00:00:00,100,4,,,,
993,1954-06-25 00:00:00,250,"3,7",,,,
994,1954-06-28 00:00:00,0,"5,6",,,,
995,1954-06-28 00:00:00,25,"4,1",,,,
996,1954-06-28 00:00:00,50,"4,1",,,,
997,1954-06-28 00:00:00,100,4,,,,
998,1954-06-28 00:00:00,250,"3,6",,,,
999,1954-07-06 00:00:00,0,"6,8",,,,
1000,1954-07-06 00:00:00,10,"6,2",,,,
1001,1954-07-06 00:00:00,20,"5,9",,,,
1002,1954-07-06 00:00:00,25,"5,9",,,,
1003,1954-07-06 00:00:00,30,"5,8",,,,
1004,1954-07-06 00:00:00,50,"5,7",,,,
1005,1954-07-06 00:00:00,100,"4,5",,,,
1006,1954-07-06 00:00:00,250,"4,2",,,,
1007,1954-07-08 00:00:00,0,"7,8",,,,
1008,1954-07-08 00:00:00,25,5,,,,
1009,1954-07-08 00:00:00,50,"4,55",,,,
1010,1954-07-08 00:00:00,100,"4,88",,,,
1011,1954-07-08 00:00:00,250,"3,8",,,,
1012,1954-07-16 00:00:00,0,"4,8",,,,
1013,1954-07-16 00:00:00,10,"4,4",,,,
1014,1954-07-16 00:00:00,30,"4,3",,,,
1015,1954-07-16 00:00:00,50,"4,2",,,,
1016,1954-07-16 00:00:00,100,"4,2",,,,
1017,1954-07-16 00:00:00,250,"3,5",,,,
1018,1954-07-26 00:00:00,0,9,,,,
1019,1954-07-26 00:00:00,10,"8,5",,,,
1020,1954-07-26 00:00:00,20,"8,3",,,,
1021,1954-07-26 00:00:00,30,"8,1",,,,
1022,1954-07-26 00:00:00,50,"7,9",,,,
1023,1954-07-26 00:00:00,100,5,,,,
1024,1954-07-26 00:00:00,250,"3,9",,,,
1025,1954-07-28 00:00:00,0,"9,7",,,,
1026,1954-07-28 00:00:00,25,"9,4",,,,
1027,1954-07-28 00:00:00,50,"6,5",,,,
1028,1954-07-28 00:00:00,250,"3,8",,,,
1029,1954-07-29 00:00:00,0,"11,3",,,,
1030,1954-07-29 00:00:00,10,"10,4",,,,
1031,1954-07-29 00:00:00,25,"10,2",,,,
1032,1954-08-15 00:00:00,0,"12,3",,,,
1033,1954-08-15 00:00:00,25,"5,2",,,,
1034,1954-08-15 00:00:00,50,"4,6",,,,
1035,1954-08-15 00:00:00,100,"4,15",,,,
1036,1954-08-15 00:00:00,250,"3,7",,,,
1037,1954-08-24 00:00:00,0,"16,2",,,,
1038,1954-08-24 00:00:00,25,14,,,,
1039,1954-08-24 00:00:00,50,"5,2",,,,
1040,1954-08-24 00:00:00,100,"4,2",,,,
1041,1954-08-24 00:00:00,250,"3,7",,,,
1042,1954-09-03 00:00:00,0,"17,1",,,,
1043,1954-09-03 00:00:00,25,"14,7",,,,
1044,1954-09-03 00:00:00,50,"5,9",,,,
1045,1954-09-03 00:00:00,100,"3,9",,,,
1046,1954-09-03 00:00:00,250,"3,7",,,,
1048,1954-09-15 00:00:00,0,"13,4",,,,
1056,1954-09-15 00:00:00,10,"12,6",,,,
1057,1954-09-15 00:00:00,30,"11,9",,,,
1051,1954-09-15 00:00:00,50,"7,7",,,,
1053,1954-09-15 00:00:00,100,"4,6",,,,
1055,1954-09-15 00:00:00,250,4,,,,
1058,1954-09-29 00:00:00,0,"11,6",,,,
1059,1954-09-29 00:00:00,10,"11,2",,,,
1060,1954-09-29 00:00:00,20,"11,6",,,,
1061,1954-09-29 00:00:00,30,"11,2",,,,
1062,1954-09-29 00:00:00,50,"8,4",,,,
1063,1954-09-29 00:00:00,100,"4,6",,,,
1064,1954-09-29 00:00:00,250,"3,9",,,,
1065,1954-10-05 00:00:00,0,"8,5",,,,
1066,1954-10-05 00:00:00,10,"8,5",,,,
1067,1954-10-05 00:00:00,20,"8,5",,,,
1068,1954-10-05 00:00:00,30,"8,5",,,,
1069,1954-10-05 00:00:00,50,"8,5",,,,
1070,1954-10-05 00:00:00,100,5,,,,
1071,1954-10-05 00:00:00,250,4,,,,
1072,1954-10-16 00:00:00,0,"6,2",,,,
1073,1954-10-16 00:00:00,10,"6,7",,,,
1074,1954-10-16 00:00:00,25,"6,7",,,,
1075,1954-11-04 00:00:00,0,"6,7",,,,
1076,1954-11-04 00:00:00,20,"6,7",,,,
1077,1954-11-04 00:00:00,25,"6,7",,,,
1078,1954-11-04 00:00:00,30,"6,6",,,,
1079,1954-11-04 00:00:00,50,"6,6",,,,
1080,1954-11-04 00:00:00,100,"6,4",,,,
1081,1954-11-04 00:00:00,250,"3,9",,,,
1082,1954-11-05 00:00:00,0,"6,2",,,,
1083,1954-11-05 00:00:00,10,"6,7",,,,
1084,1954-11-05 00:00:00,25,"6,7",,,,
1085,1954-12-03 00:00:00,0,"3,6",,,,
1086,1954-12-03 00:00:00,10,"3,6",,,,
1087,1954-12-03 00:00:00,20,4,,,,
1088,1954-12-03 00:00:00,25,4,,,,
1089,1954-12-03 00:00:00,50,"4,5",,,,
1090,1954-12-03 00:00:00,100,"5,4",,,,
1091,1955-01-12 00:00:00,0,0,,,,
1092,1955-01-12 00:00:00,25,"0,6",,,,
1093,1955-01-12 00:00:00,50,"1,6",,,,
1094,1955-01-12 00:00:00,100,"2,7",,,,
1095,1955-01-12 00:00:00,250,"3,6",,,,
